t_ms,dt_ms,rate,mcs,nss,bw,snr_db,collision,sr,tpt_mbps,best_tpt_mbps,mode,state
3085.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3095.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3105.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3115.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3125.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3135.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3145.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3154.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3164.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3174.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3184.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3194.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3204.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3214.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3224.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3234.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3244.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3254.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3264.2,0.20,MCS13·SISO·160MHz·0.8us,13,1,160,60.0,0.00,1.000,1208.0,2416.0,search,SEARCH
3264.4,0.20,MCS13·MIMO·80MHz·0.8us,13,2,80,60.0,0.00,1.000,1208.0,2416.0,search,SEARCH
3264.6,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,60.0,0.00,1.000,2053.6,2416.0,search,SEARCH
3264.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3274.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3284.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3294.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3304.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3314.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3324.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3334.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3344.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3354.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3364.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3373.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3383.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3393.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3403.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3413.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3423.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3433.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3443.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3453.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3463.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3473.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3483.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3493.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3503.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3513.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3522.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3532.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3542.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3552.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3562.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3572.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3582.6,0.20,MCS13·SISO·160MHz·0.8us,13,1,160,60.0,0.00,1.000,1208.0,2416.0,search,SEARCH
3582.8,0.20,MCS13·MIMO·80MHz·0.8us,13,2,80,60.0,0.00,1.000,1208.0,2416.0,search,SEARCH
3582.9,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,60.0,0.00,1.000,2053.6,2416.0,search,SEARCH
3583.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3593.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3602.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3612.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3622.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3632.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3642.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3652.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3662.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3672.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3682.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3692.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3702.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3712.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3722.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3732.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3742.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3751.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3761.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3771.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3781.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3791.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3801.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3811.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3821.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3831.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3841.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3851.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3861.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3871.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3881.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3891.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3900.9,0.20,MCS13·SISO·160MHz·0.8us,13,1,160,60.0,0.00,1.000,1208.0,2416.0,search,SEARCH
3901.1,0.20,MCS13·MIMO·80MHz·0.8us,13,2,80,60.0,0.00,1.000,1208.0,2416.0,search,SEARCH
3901.3,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,60.0,0.00,1.000,2053.6,2416.0,search,SEARCH
3901.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3911.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3921.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3931.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3941.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3951.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3961.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3971.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3980.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
3990.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4000.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4010.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4020.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4030.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4040.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4050.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4060.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4070.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4080.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4090.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4100.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4110.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4120.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4129.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4139.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4149.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4159.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4169.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4179.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4189.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4199.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4209.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4219.3,0.20,MCS13·SISO·160MHz·0.8us,13,1,160,60.0,0.00,1.000,1208.0,2416.0,search,SEARCH
4219.5,0.20,MCS13·MIMO·80MHz·0.8us,13,2,80,60.0,0.00,1.000,1208.0,2416.0,search,SEARCH
4219.7,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,60.0,0.00,1.000,2053.6,2416.0,search,SEARCH
4219.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4229.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4239.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4249.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4259.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4269.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4279.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4289.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4299.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4309.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4319.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4329.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4339.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4349.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4358.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4368.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4378.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4388.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4398.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,60.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4408.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,59.8,0.00,1.000,2416.0,2416.0,dwell,STAY
4418.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,59.5,0.00,1.000,2416.0,2416.0,dwell,STAY
4428.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,59.3,0.00,1.000,2416.0,2416.0,dwell,STAY
4438.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,59.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4448.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,58.8,0.00,1.000,2416.0,2416.0,dwell,STAY
4458.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,58.5,0.00,1.000,2416.0,2416.0,dwell,STAY
4468.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,58.3,0.00,1.000,2416.0,2416.0,dwell,STAY
4478.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,58.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4488.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,57.8,0.00,1.000,2416.0,2416.0,dwell,STAY
4498.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,57.5,0.00,1.000,2416.0,2416.0,dwell,STAY
4507.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,57.3,0.00,1.000,2416.0,2416.0,dwell,STAY
4517.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,57.1,0.00,1.000,2416.0,2416.0,dwell,STAY
4527.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,56.8,0.00,1.000,2416.0,2416.0,dwell,STAY
4537.7,0.20,MCS13·SISO·160MHz·0.8us,13,1,160,56.6,0.00,1.000,1208.0,2416.0,search,SEARCH
4537.9,0.20,MCS13·MIMO·80MHz·0.8us,13,2,80,56.6,0.00,1.000,1208.0,2416.0,search,SEARCH
4538.1,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,56.5,0.00,1.000,2053.6,2416.0,search,SEARCH
4538.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,56.5,0.00,1.000,2416.0,2416.0,dwell,STAY
4548.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,56.3,0.00,1.000,2416.0,2416.0,dwell,STAY
4558.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,56.0,0.00,1.000,2416.0,2416.0,dwell,STAY
4568.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,55.8,0.00,1.000,2416.0,2416.0,dwell,STAY
4578.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,55.6,0.00,1.000,2416.0,2416.0,dwell,STAY
4587.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,55.3,0.00,1.000,2416.0,2416.0,dwell,STAY
4597.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,55.1,0.00,1.000,2416.0,2416.0,dwell,STAY
4607.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,54.8,0.00,1.000,2416.0,2416.0,dwell,STAY
4617.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,54.6,0.00,1.000,2416.0,2416.0,dwell,STAY
4627.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,54.3,0.00,1.000,2416.0,2416.0,dwell,STAY
4637.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,54.1,0.00,1.000,2416.0,2416.0,dwell,STAY
4647.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,53.8,0.00,1.000,2416.0,2416.0,dwell,STAY
4657.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,53.6,0.00,1.000,2416.0,2416.0,dwell,STAY
4667.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,53.3,0.00,1.000,2416.0,2416.0,dwell,STAY
4677.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,53.1,0.00,1.000,2416.0,2416.0,dwell,STAY
4687.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,52.8,0.00,1.000,2416.0,2416.0,dwell,STAY
4697.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,52.6,0.00,1.000,2416.0,2416.0,dwell,STAY
4707.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,52.3,0.00,1.000,2416.0,2416.0,dwell,STAY
4717.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,52.1,0.00,1.000,2416.0,2416.0,dwell,STAY
4727.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,51.8,0.00,1.000,2416.0,2416.0,dwell,STAY
4736.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,51.6,0.00,1.000,2416.0,2416.0,dwell,STAY
4746.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,51.3,0.00,1.000,2416.0,2416.0,dwell,STAY
4756.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,51.1,0.00,1.000,2416.0,2416.0,dwell,STAY
4766.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,50.8,0.00,1.000,2416.0,2416.0,dwell,STAY
4776.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,50.6,0.00,1.000,2416.0,2416.0,dwell,STAY
4786.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,50.3,0.00,1.000,2416.0,2416.0,dwell,STAY
4796.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,50.1,0.00,1.000,2416.0,2416.0,dwell,STAY
4806.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,49.8,0.00,1.000,2416.0,2416.0,dwell,STAY
4816.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,49.6,0.00,1.000,2416.0,2416.0,dwell,STAY
4826.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,49.3,0.00,1.000,2416.0,2416.0,dwell,STAY
4836.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,49.1,0.00,1.000,2416.0,2416.0,dwell,STAY
4846.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,48.8,0.00,1.000,2416.0,2416.0,dwell,STAY
4856.1,0.20,MCS13·SISO·160MHz·0.8us,13,1,160,48.6,0.00,1.000,1208.0,2416.0,search,SEARCH
4856.3,0.20,MCS13·MIMO·80MHz·0.8us,13,2,80,48.6,0.00,1.000,1208.0,2416.0,search,SEARCH
4856.5,0.12,MCS13·MIMO·160MHz·3.2us,13,2,160,48.6,0.00,1.000,2053.6,2416.0,search,SEARCH
4856.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,48.6,0.00,1.000,2416.0,2416.0,dwell,STAY
4866.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,48.3,0.00,1.000,2416.0,2416.0,dwell,STAY
4876.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,48.1,0.00,1.000,2416.0,2416.0,dwell,STAY
4886.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,47.8,0.00,1.000,2416.0,2416.0,dwell,STAY
4896.4,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,47.6,0.00,1.000,2416.0,2416.0,dwell,STAY
4906.3,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,47.3,0.00,1.000,2416.0,2416.0,dwell,STAY
4916.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,47.1,0.00,1.000,2416.0,2416.0,dwell,STAY
4926.2,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,46.8,0.00,1.000,2416.0,2416.0,dwell,STAY
4936.1,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,46.6,0.00,1.000,2416.0,2416.0,dwell,STAY
4946.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,46.3,0.00,1.000,2416.0,2416.0,dwell,STAY
4956.0,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,46.1,0.00,1.000,2416.0,2416.0,dwell,STAY
4965.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,45.9,0.00,1.000,2416.0,2416.0,dwell,STAY
4975.9,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,45.6,0.00,1.000,2416.0,2416.0,dwell,STAY
4985.8,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,45.4,0.00,1.000,2416.0,2416.0,dwell,STAY
4995.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,45.1,0.00,1.000,2416.0,2416.0,dwell,STAY
5005.7,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,44.9,0.00,1.000,2416.0,2416.0,dwell,STAY
5015.6,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,44.6,0.00,1.000,2416.0,2416.0,dwell,STAY
5025.5,9.93,MCS13·MIMO·160MHz·0.8us,13,2,160,44.4,0.00,1.000,2416.0,2416.0,dwell,STAY
